# meta={"format": "probe_hits_cells", "version": "1.0", "exported_at": "2026-01-12T23:48:34", "units": {"length": "m", "pressure": "kPa", "time": "ms", "impulse": "kPa·ms"}, "grid": {"origin": [-50.0, 10, -50.0], "u_vec": [1.0, 0.0, 0.0], "v_vec": [0.0, 0.0, 1.0], "du": 1.0, "dv": 1.0, "nu": 100, "nv": 100}, "summary": {"unique_hit_cells": 6426, "total_hits": 167976}, "context": {"charge_kg_tnt": 500, "n_rays_horizontal": 200000, "min_cos_to_normal": 0.08, "hemisphere": "+Y (horizontal plane focus)", "note": "only upward hemisphere rays; grazing filtered with dot(y)>=threshold", "house_centers": [[-20, -20], [-20, 0], [-20, 20], [20, -20], [20, 0], [20, 20]], "house_size": 10.0}, "aggregation": {"Pmax_inc_kPa": "max over incident_peak_pressure_kpa within cell", "t_first_ms": "min over arrive_time_ms within cell", "hits": "count of hits within cell"}}
# columns=i,j,hits,Pmax_inc_kPa,t_first_ms
i,j,hits,Pmax_inc_kPa,t_first_ms
48,37,77,294.38257789314514,13.042204849270536
41,59,81,294.19568860166294,13.048917208494244
62,48,122,294.19047327582956,13.049104635087884
48,62,76,293.9289292645918,13.05851170688515
58,59,80,293.73147768217734,13.065623675132612
40,58,79,293.5395016366675,13.072546801558172
38,55,109,293.2890256378708,13.081592028338491
55,38,80,292.8202955568235,13.098556859172179
61,55,114,292.6287008800771,13.105505574904194
58,40,78,292.5701457665583,13.107630898523395
59,58,81,292.37862746496864,13.114587702667505
41,40,78,292.1074032518317,13.124454042814953
59,41,77,291.916084394068,13.131423736568768
61,44,109,291.6663740613269,13.140533184169433
55,61,82,291.47527545344707,13.147514105984582
44,61,79,291.1992472868255,13.157612324483363
44,38,80,291.0931818038561,13.161497279873375
38,44,108,291.00831328387864,13.16460769890577
47,62,74,290.9764613317721,13.165775496284358
40,41,78,290.7592146928002,13.173746708592574
62,52,123,289.93287559371163,13.204166455848103
62,47,121,289.8905840746424,13.205727582597136
52,62,76,289.7000203081857,13.212767119997606
42,60,80,289.60490864340005,13.21628376825538
37,47,121,289.55205273711397,13.218238969496136
37,52,120,289.50980248631527,13.219802324499803
52,37,77,289.3617354432692,13.225284434026332
47,37,76,289.3194452694769,13.22685114851631
60,42,78,288.03690099993634,13.274564982879955
57,39,79,287.9946547866928,13.276143254779289
57,60,81,287.8472055789802,13.281655112856436
60,57,79,287.80500031861567,13.28323375502644
39,57,78,287.6575738898789,13.288751404375065
42,39,72,286.2429513551335,13.34195977587669
39,42,79,286.20101254907087,13.343544564104986
53,37,71,283.99578591834387,13.427478569111594
53,62,72,283.4681932496486,13.447736463888265
37,53,117,283.2803301009851,13.454966477008009
46,37,71,283.092494075311,13.462204220447395
62,46,120,282.9048026336814,13.469445172789893
62,53,122,282.5921831978313,13.481525253781884
46,62,76,282.40463007005707,13.48878432628115
37,46,116,282.21710480548506,13.49605114337718
43,61,75,278.7113979727381,13.63354695728062
38,56,85,278.68567565001376,13.634567494295288
38,43,80,278.5255347246519,13.640924989420443
56,38,76,277.13849980196574,13.696270665520528
61,43,84,277.1127264710442,13.697303874964275
61,56,81,276.9532381030346,13.703701409652977
56,61,69,276.9274145212164,13.704737901849262
43,38,74,276.5571132777959,13.719620326976981
45,62,70,275.18123260477023,13.775238144214269
45,37,70,273.8197026828252,13.830779387883766
37,45,112,273.8044370372325,13.83140499013077
62,45,115,273.6357797294893,13.838320998323109
54,37,69,273.6204548762759,13.838949800414873
54,62,68,273.45196534692633,13.845867438087478
62,54,111,273.4366557368482,13.846496388291921
37,54,113,273.2681110353065,13.853424816500077
59,59,71,272.849829469236,13.8706531311254
40,40,71,271.2971852399185,13.935029285501912
59,40,75,271.1142991306451,13.942656611843116
60,41,73,270.48993183417747,13.968767236994331
60,58,71,270.373324185878,13.973655933101051
40,59,71,269.5678128025072,14.007532264014117
39,58,71,268.9456723341558,14.03382403352339
39,41,72,268.8293986221609,14.038750147847649
41,39,72,268.76375578838235,14.041532932133004
58,39,69,268.6475987643202,14.046460208427726
58,60,71,267.22553116026495,14.107101146877303
41,60,72,267.1097854234105,14.112062907142567
36,49,122,265.23149496605,14.193135663978023
50,36,68,265.05109698684385,14.200977622508766
36,50,122,264.955895459256,14.20512001025419
63,50,120,264.8708104618493,14.208824520123466
37,44,101,264.82566101300944,14.21079116520443
49,36,66,264.77570518102897,14.212967886042755
50,63,68,264.6905645610038,14.216679446434485
63,49,119,264.5954847036577,14.22082687937512
62,44,103,264.55542902853534,14.22257494712124
49,63,65,264.24540900291134,14.236120949674435
36,51,116,263.51608340578275,14.268103304375408
55,37,66,263.48105321135813,14.269643533163391
48,63,67,263.3563232143226,14.275130788033227
48,36,69,263.33636332268105,14.276009327295277
62,55,99,263.3015091910371,14.277543732873113
42,38,72,263.19179161452587,14.282376332609456
36,48,118,263.1766949694201,14.283041565807643
63,48,119,263.1568255354728,14.283917218488723
57,38,68,263.1418722746197,14.284576293735249
44,62,66,263.12200675224597,14.285451986544322
37,55,103,263.0321834918472,14.289413003214516
61,42,69,263.01211984335697,14.290298106885167
51,36,67,262.9972489581484,14.290954212805328
51,63,67,262.97732954419615,14.291833167280773
44,37,64,262.8528139697055,14.297330250425624
63,51,119,262.8178448071515,14.298874919650878
55,62,64,262.49406103114296,14.31319512856877
61,57,67,261.80249365312477,14.343890341215475
57,61,72,261.6733747899436,14.349637766297805
42,61,69,261.62360509149875,14.351854537869242
38,57,69,261.49447846070143,14.357609523060507
38,42,70,261.444759415913,14.359826818708449
36,52,118,260.6508195268135,14.395338880503827
63,52,113,259.620925306376,14.44170174027111
47,63,64,259.44301517727496,14.449744946642262
36,47,116,259.26501204190885,14.457802494729812
63,47,115,259.1415268046407,14.46339818531626
52,63,66,258.96369478317314,14.471465185726819
52,36,66,258.6479142627183,14.485815035415305
47,36,64,258.608370910299,14.4876142491985
36,53,113,254.81237910267586,14.662715621926571
46,36,64,254.636421471238,14.670948384865774
36,46,113,254.25063338386937,14.689035386545644
53,36,62,254.07492180571364,14.697290037019773
63,53,116,253.89925852750392,14.7055529074908
63,46,116,253.3241988378652,14.73267625527921
53,63,61,253.14884686796174,14.74096945003519
37,43,69,253.05153694279147,14.745576235612296
46,63,64,252.5894008049539,14.76749890639147
56,62,62,252.51162067022926,14.771195863759091
60,59,63,251.77350691773856,14.806383490148065
56,37,65,251.74439386264103,14.807775264366867
62,56,68,251.56982125865682,14.816127064007317
43,62,65,251.39529857905575,14.824487128539545
43,37,61,251.03187667912457,14.841930207696748
62,43,65,250.85758528255505,14.850312109859015
40,39,68,250.82863057427832,14.851705616716488
60,40,66,250.65435446471827,14.860099274427146
39,40,66,250.29644292950516,14.877371044887107
59,39,66,250.12252478171183,14.885780229750383
37,56,67,249.38394629582297,14.921611614451999
59,60,67,249.35492200263263,14.923023682683269
39,59,64,249.18133545433588,14.931475198099387
40,60,67,248.65153278024735,14.957337101240432
63,45,107,247.58909570055266,15.009505700222208
54,63,60,247.41632350460353,15.018028232729426
54,36,60,247.3107121698525,15.023243236859722
63,54,111,247.138039387822,15.031778511240049
38,58,66,246.77850198949872,15.049585813060803
58,38,66,246.65876678883512,15.055526699699863
41,38,62,246.60600386905404,15.058146315182128
61,58,65,246.48639418437497,15.06408861168595
36,54,110,246.12738808902267,15.081956195290322
45,36,61,245.95531840176972,15.090537039626568
45,63,60,245.85013376268193,15.095787873182243
36,45,110,245.6780380572799,15.10438783667858
61,41,61,245.31997495358814,15.1223165292504
41,61,63,245.20060514600596,15.12830423917588
58,61,67,245.14812015726545,15.130938637068136
38,41,64,245.02887585402826,15.136927768449299
42,37,66,239.54918009101144,15.41806284601092
63,44,82,239.06046631567386,15.4437122324247
55,36,57,238.88684056416133,15.452847983251013
57,37,59,238.5677366496382,15.469670374141076
62,57,62,238.39888825338863,15.478588439383847
57,62,59,238.1178137266979,15.493459794022368
37,57,60,237.94908261920236,15.502402725820804
36,55,83,237.63077928354363,15.519305005536907
63,55,80,237.62613947313656,15.519551693435277
62,42,64,237.6121003592325,15.520298174450362
49,35,59,237.49989265830752,15.526267350820293
44,36,57,237.4624476494045,15.528260490915665
44,63,59,237.45781279317137,15.528507237455337
49,64,60,237.42031760830477,15.53050370067823
64,49,118,237.33152033351536,15.535234106135658
36,44,85,237.28948543694574,15.537474525520024
35,49,116,237.25215054562082,15.539465052644417
50,64,57,237.16332792165366,15.544202993696736
42,62,60,237.13995871936004,15.545450087879995
55,63,59,237.12596289079042,15.546197081759221
50,35,57,237.08392282878268,15.548441358278858
35,50,117,236.9951351370165,15.553183632588343
37,42,59,236.97173091572617,15.55443423008352
64,50,117,236.9157549588022,15.55742621205779
35,48,117,236.42105938721303,15.583925041455537
51,35,59,236.25324169425411,15.592937585560248
64,51,115,235.67104207791186,15.62429596306783
35,51,116,235.65241651081752,15.625301529290542
48,64,57,235.50355136793618,15.633343802850513
48,35,56,235.4850052149407,15.634346394787675
64,48,116,235.3175358657921,15.643406267279701
51,64,55,235.15018692311895,15.652471510169185
64,47,114,233.31435044533896,15.752705240379864
52,64,58,233.14791868950095,15.761864104249666
64,52,116,233.09704667770447,15.764666036423705
35,52,114,232.98154933478273,15.771031597283123
47,64,55,232.93067371247616,15.773837421554319
47,35,55,232.81530094267836,15.780204497581884
35,47,112,232.76442178146087,15.783014215485139
52,35,59,232.5981741483002,15.792202873226856
60,60,60,232.25230400539064,15.811358315466386
39,60,60,232.08626014901546,15.820573091234907
61,40,59,231.18864869596348,15.870598399560574
59,61,56,231.0232339554621,15.879856365657691
39,39,58,230.84859623065202,15.889643813011542
60,39,58,230.68331904312376,15.8989192524316
40,61,59,230.50889736209885,15.908721199378993
38,40,58,230.3437581684588,15.918014126862953
59,38,59,230.1785683181688,15.927322218485783
38,59,59,229.78908706558994,15.949317544404376
40,38,59,229.62438465434138,15.958639569759114
53,64,55,229.42751481284446,15.96979845780226
35,46,114,229.14395323171004,15.985902279307993
61,59,59,228.94742211311507,15.997085139597116
46,35,56,228.03475929747225,16.049249982053237
63,43,60,227.9299963684717,16.0552625730261
53,35,53,227.916361615664,16.056045479027386
64,46,110,227.87071399792737,16.058667190022323
56,36,55,227.85714117250572,16.05944691456426
56,63,55,227.76600878793047,16.06468446284126
64,53,109,227.75233239494779,16.065470804777082
63,56,60,227.69317656128905,16.068873051000054
36,56,57,227.60214358981415,16.074111847233162
46,64,55,227.58848211463592,16.074898376495653
35,53,113,227.54287760065506,16.07752458736349
43,63,53,226.4704428175468,16.139564096150167
43,36,56,226.37975838037394,16.144835018798613
36,43,57,226.30714976019058,16.149058120261007
62,58,56,225.67281390908275,16.186059487092002
41,37,56,225.63202487193175,16.188445325924448
41,62,58,225.50983624104373,16.195597176288945
62,41,61,225.46914757595945,16.197980323747817
37,41,56,224.29472761643976,16.26711081267176
58,62,55,224.25409552006957,16.269514538757694
58,37,56,224.13243178552688,16.276716777775867
37,58,55,224.0918443601605,16.27912107696804
35,54,106,222.8322669888461,16.35413778787807
35,45,108,222.80980023073,16.35548296075317
45,35,54,222.6705941268216,16.36382337287919
54,35,52,222.64815215890295,16.36516886668786
64,45,108,222.50909963630656,16.373511268078374
64,54,107,221.4429483219337,16.437796546927064
54,64,53,221.30433625013487,16.44619646951684
45,64,53,221.281941235966,16.44755452606192
57,63,52,218.645634370785,16.609221000865432
57,36,50,218.1890232577175,16.63758913114194
42,36,50,217.29535898135975,16.69342975959569
63,42,53,217.13635094090745,16.703409991827865
63,57,54,216.99941215290463,16.71201589354765
42,63,52,216.84052481820953,16.722013769052577
36,42,56,216.68181507450166,16.732014030992897
60,61,55,216.39963742794347,16.749827536427052
44,64,51,216.1132727315849,16.767949429466174
36,57,54,215.79208376191718,16.78832811829007
39,38,54,215.05823001522066,16.83510108959031
55,64,51,215.01877451883675,16.837624211476296
35,44,62,214.93104902246824,16.843237207224327
61,39,55,214.90031923168956,16.845204415503886
61,60,53,214.89157747171404,16.845764126145042
35,55,62,214.860908023299,16.847728139763774
55,35,51,214.7731259422964,16.853352412767773
39,61,53,214.73369873111534,16.85587993525943
44,35,51,214.7030120770729,16.85784773079456
64,55,63,214.61538024324793,16.863470033829348
38,39,53,214.57584248356196,16.866008100164173
64,44,65,214.54524192014432,16.86797305216844
38,60,51,213.56508026437257,16.931188254078275
50,65,50,213.40341840482225,16.941666308897492
60,38,53,213.39906836298783,16.941948458708058
50,34,51,213.32923039665,16.946479708148054
49,34,51,213.0891833146807,16.962075527192006
37,40,54,213.0760608864169,16.962929028752125
49,65,51,213.01500936178374,16.966901190060895
51,65,54,212.5355955692494,16.998166593762157
37,59,51,212.4005278247311,17.00699879810563
40,37,55,212.24391848470268,17.01725268382857
48,34,51,212.22209660447507,17.018682570540545
51,34,50,211.92636888774967,17.038087176909134
59,37,54,211.90464763808976,17.039514429600708
62,59,52,211.74819347375234,17.049802694852474
48,65,49,211.6134873644873,17.058672139987475
40,62,55,211.59186575341283,17.06009674631316
62,40,54,211.07542072907862,17.09420480864711
59,62,55,210.91935094705212,17.104542772502015
47,34,51,210.34778889815655,17.14252423544183
47,65,50,209.83334728875144,17.176874161777214
52,34,48,209.52255329823038,17.197702160869156
52,65,49,209.0309350418915,17.23076561402746
35,43,52,208.2348514118713,17.28461313814344
64,43,49,207.38501921427851,17.34251998607741
56,64,47,207.23072129366267,17.35308105071752
56,35,48,207.08080256773368,17.363356386922856
36,58,53,206.98666305218293,17.369815721553785
64,56,53,206.92665722048451,17.37393584164601
41,36,49,206.83257665732702,17.38040007377286
58,36,50,206.17424924677545,17.425786872984016
53,34,50,206.1400805571192,17.42814990749662
35,56,53,206.08030631443717,17.432285520100915
63,58,53,206.02060722633277,17.436418159984676
43,35,48,205.92667509122884,17.442925076064885
46,65,47,205.83280885375302,17.44943294339363
43,64,47,205.77743058895328,17.453274979175422
63,41,49,205.6835723023167,17.459791076910342
53,65,49,205.56431261368627,17.46807864512316
58,63,49,205.5302027597021,17.470450644470283
46,34,46,205.25758914872543,17.48943453950391
41,63,47,204.87458594334862,17.516184965746977
36,41,51,204.72151994080608,17.52690172438398
54,34,49,201.20528514568926,17.77726192678849
61,38,48,200.9532225587665,17.79552229556138
45,34,48,200.85247815304723,17.802832543299875
54,65,46,200.5503871343757,17.824793983648032
45,65,45,199.92622528230936,17.870365193319824
61,61,49,199.82581293073426,17.87772125392648
38,61,51,199.67529436378828,17.88876093559867
38,38,50,199.52476648220835,17.89981682479912
60,37,50,199.51641409597795,17.900430741583403
64,42,48,198.80687313987065,17.952758910926832
57,64,48,198.65680670763274,17.963870849257585
37,60,51,198.5609056503817,17.970980216498283
39,37,51,198.4109892041309,17.982106707400877
62,60,48,198.39438329903842,17.983340128152665
62,39,47,198.2611108315646,17.993246056130502
39,62,48,198.24447865343754,17.994483170847076
37,39,48,198.0947493119658,18.00562888077279
57,35,45,197.99913115653362,18.012754830257737
64,57,50,197.8493697804255,18.023928715958686
35,57,46,197.53787687495384,18.04722020659939
42,35,46,197.3884285530382,18.05841935649535
60,62,50,197.14376844710375,18.0767875424072
42,64,45,196.73353789649795,18.10768179042101
35,42,50,196.58453537032972,18.11893287536213
65,55,43,196.19988902541746,18.148050986214244
40,36,42,195.74152763976934,18.182888849945552
59,36,43,195.5599096136316,18.19673493381502
34,55,43,195.10252741622776,18.231711164934975
44,65,45,195.09018155995835,18.232657380605772
44,34,44,194.95436811023424,18.24307383139355
34,44,41,194.94199229065816,18.24402369033237
65,44,40,194.80620554526524,18.254452886829476
55,34,44,194.79388878871003,18.25539955562662
55,65,43,194.65821775160686,18.265834666456936
59,63,46,194.4855197529119,18.27913736677586
63,59,46,194.45270255269358,18.281667727825088
36,59,52,194.3375999534644,18.290548990682137
40,63,46,194.30477722428014,18.29308337797859
36,40,49,194.1570266313231,18.30450176147686
63,40,44,193.0876815383182,18.387628849236123
50,66,45,192.5565045925434,18.429241302766656
50,33,44,192.48713016091517,18.434691950175317
49,33,43,192.26277030710256,18.452344748735577
49,66,44,192.19347336946865,18.457804870516664
48,66,44,191.46869442808693,18.515133869874287
51,33,44,191.17602667162842,18.538398674885617
48,33,44,191.0907227573114,18.54519221511954
51,66,42,190.79848049476476,18.56850924623744
35,41,47,190.27153866080016,18.61072148088399
52,33,43,189.51122479586016,18.672015709309743
56,65,45,189.46271281852617,18.675942224281084
35,58,49,189.23268341257665,18.694586245529365
47,66,44,189.22057077965394,18.695569157708913
41,35,44,189.08749652877498,18.706375587799574
52,66,43,189.05120574792542,18.70932508927099
64,58,46,189.03906880162305,18.71031174554768
41,64,43,188.89394408408697,18.72211865451468
43,65,42,188.80933298931978,18.729010199686588
47,33,43,188.7609740605589,18.732951616070586
65,43,48,188.08904789558346,18.787912232526796
64,41,49,188.00474656704185,18.794833686149857
58,64,38,187.8600610899428,18.806726466289653
34,56,45,187.79985830841298,18.811680039706143
34,43,48,187.7276379588726,18.817626362958407
58,35,42,187.6674175515402,18.822587938845434
43,34,43,187.65537709217986,18.823580313459264
56,34,42,187.5831596780498,18.82953497713569
65,56,45,187.43881320172588,18.841449902411533
46,66,41,186.9900835625768,18.87859987294127
62,38,47,186.54610693256228,18.915521159430813
62,61,47,186.53816853229688,18.91618281912313
61,62,46,186.40225869025508,18.927518996294367
46,33,42,186.0949155960526,18.95321157628694
53,66,42,185.8077359210248,18.97729058918525
53,33,44,185.77184594055603,18.980304745423695
37,61,46,185.32983311034178,19.017516163702467
37,38,45,185.32189328692724,19.018186109861887
38,37,46,185.18662793026152,19.029607803475443
61,37,46,185.1786977123116,19.0302779101103
39,63,43,184.10300681723885,19.121676014123945
63,39,46,183.98422140491564,19.13183031490038
38,62,44,183.96840056266123,19.13318367893214
36,39,44,183.96047060887886,19.133862114028602
60,63,44,183.8417887083639,19.144022325853935
54,66,42,183.1697702551634,19.201786078704338
60,36,45,182.897528084266,19.225300228193102
36,60,42,182.77919542353564,19.235541384932137
63,60,45,182.755607708802,19.237584283656354
39,36,40,182.6373789147942,19.247831379563696
45,66,44,182.36561512484724,19.271432925959076
57,34,40,181.4657273610004,19.350058309965252
45,33,39,181.40297555133904,19.355568422809302
57,65,40,181.38726309635706,19.35694866340101
34,57,46,181.24610612358452,19.369358503402275
54,33,36,181.16779106242424,19.37625142439415
65,57,44,180.41248171255742,19.443018869601065
42,65,41,180.271885374802,19.455505294565835
42,34,40,180.1937589282941,19.46245165905077
34,42,43,180.1312646520538,19.468012217758606
65,42,44,180.05323407794086,19.474960246621222
64,40,46,179.97128849768526,19.482262976456404
59,35,41,179.1649603436219,19.554455414124384
64,59,44,179.02495613542268,19.567052645090502
35,59,41,178.78406652702805,19.58877074240945
40,35,39,178.64429791775774,19.601397251452703
40,64,38,177.98134380265523,19.661541841599607
35,40,43,177.8420232837969,19.67423496399763
44,66,38,177.81873639566328,19.676358397198957
55,66,40,177.62537903836744,19.694010087864605
55,33,43,177.54028381096072,19.701789946763917
59,64,40,177.46301525380733,19.708860336243518
44,33,40,177.34705832035186,19.719481757695913
33,44,24,175.8834369931054,19.854680408587736
66,44,24,175.75669117640192,19.8664880788318
66,55,23,174.7146045836491,19.964181315004048
33,55,22,174.58847657505976,19.976080132830006
50,67,39,174.54639105625105,19.980054057070586
50,32,39,174.4814596049506,19.986188755417253
49,32,40,174.27143374857152,20.00606145126713
49,67,38,174.20651485018018,20.012213239067115
37,37,43,174.00058855041453,20.031755705730877
62,37,42,173.86329520953907,20.04480915402196
65,41,43,173.68426794088768,20.061859796067065
58,65,36,173.5472583859278,20.07493107757522
48,67,39,173.52819234106948,20.076751601769093
51,67,38,173.44832908824557,20.08438146213555
51,32,38,173.25432709905607,20.102943399461072
48,32,37,173.17451559927164,20.11059109067735
58,34,39,173.15547744592183,20.112416346305086
65,58,42,173.01868521917297,20.12554225656079
62,62,41,172.84029674624318,20.14268900943117
38,63,41,172.83270437562706,20.143419531866645
61,63,39,172.71126152277807,20.15511275963483
37,62,41,172.70367813873185,20.155843447328756
36,61,41,172.57476782962874,20.168273720161803
34,58,42,172.52543677331866,20.173035145356124
38,36,42,172.43826154976728,20.181455574134173
41,34,36,172.38902907825022,20.18621459088767
66,43,42,172.33218800134367,20.19171228171933
41,65,37,171.9991161674204,20.223996099663264
43,66,37,171.91959845320775,20.23172102646187
34,41,41,171.86289320536693,20.237233910441535
36,38,41,171.81373859223484,20.24201550374917
52,67,37,171.81001456098517,20.24237787017177
33,43,41,171.78347542182257,20.244960687859052
52,32,39,171.69663902023086,20.25341697323194
61,36,40,171.67774856735377,20.255257630121662
63,61,41,171.54178368156084,20.2685171424355
47,32,38,171.5379961692961,20.26888679104335
47,67,37,171.42468718002064,20.279952510630928
63,38,40,171.42097652925605,20.28031512539049
33,56,43,171.17951314056836,20.303943518104912
43,33,37,171.04381177822592,20.317250247553158
56,66,36,170.77263202517352,20.343901733927666
56,33,38,170.76883529700413,20.344275443590373
66,56,42,170.63339799662666,20.357616740513322
35,39,40,170.52049560781117,20.36875354342921
39,35,37,170.0095931949678,20.41932432094091
64,39,38,169.8745381773512,20.432740583323156
60,35,37,169.5109482981009,20.468959837177678
64,60,40,169.37616599686282,20.482423646923905
46,67,37,169.3386972768819,20.486170112959453
39,64,36,169.24144726901588,20.495901385297113
53,32,38,169.06941835095614,20.513141318534803
46,32,38,169.03949312222758,20.51614367610972
60,64,36,168.8675777516288,20.533411225770404
53,67,37,168.7705097346428,20.543175655506367
35,60,42,168.7331476965693,20.546936875366548
54,67,35,166.29981320952083,20.79534518004094
40,34,38,166.20744351996603,20.804910564755705
42,66,35,166.15575090663015,20.810268017900206
66,42,40,166.15201258458606,20.810655582397644
54,32,38,166.14093686375733,20.811803936956824
45,32,37,166.03384015554477,20.822915449168292
